candidate,,Bennet,Bennet,Bennet,Biden,Biden,Biden,Bloomberg,Bloomberg,Bloomberg,Buttigieg,Buttigieg,Buttigieg,Delaney,Delaney,Delaney,Gabbard,Gabbard,Gabbard,Klobuchar,Klobuchar,Klobuchar,Patrick,Patrick,Patrick,Sanders,Sanders,Sanders,Steyer,Steyer,Steyer,Warren,Warren,Warren,Yang,Yang,Yang,Other,Other,Other,Uncommitted,Uncommitted,Uncommitted
subhead,,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE
Pottawattamie,Council Bluff 06,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,35.0,37.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,14.0,25.0,0.24,0.0,0.0,0.0,56.0,56.0,0.72,0.0,0.0,0.0,24.0,26.0,0.36,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
Pottawattamie,Council Bluff 18,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,18.0,27.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,23.0,25.0,0.48,2.0,0.0,0.0,16.0,19.0,0.36,10.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0
Pottawattamie,Council Bluff 17,0.0,0.0,0.0,11.0,19.0,0.36,0.0,0.0,0.0,12.0,17.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,34.0,34.0,0.72,1.0,0.0,0.0,15.0,17.0,0.36,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pottawattamie,Garner,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,27.0,30.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,28.0,37.0,0.48,0.0,0.0,0.0,21.0,23.0,0.36,0.0,0.0,0.0,23.0,24.0,0.36,4.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0
Pottawattamie,Council Bluff 07,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,29.0,37.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,35.0,47.0,0.48,0.0,0.0,0.0,46.0,55.0,0.6,1.0,0.0,0.0,27.0,27.0,0.36,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Pottawattamie,Council Bluff 21,0.0,0.0,0.0,8.0,8.0,0.12,0.0,0.0,0.0,8.0,8.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.24,0.0,0.0,0.0,15.0,15.0,0.36,8.0,8.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0
Pottawattamie,Council Bluff  11,0.0,0.0,0.0,22.0,0.0,0.0,1.0,0.0,0.0,42.0,54.0,0.6,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,1.0,0.0,0.0,51.0,55.0,0.6,0.0,0.0,0.0,32.0,44.0,0.48,17.0,28.0,0.36,0.0,0.0,0.0,1.0,0.0,0.0
Pottawattamie,Council Bluff 12,0.0,0.0,0.0,21.0,28.0,0.36,24.0,0.0,0.0,0.0,28.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,26.0,30.0,0.48,2.0,0.0,0.0,27.0,33.0,0.48,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pottawattamie,Neola,0.0,0.0,0.0,13.0,13.0,0.24,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,16.0,0.24,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,19.0,24.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pottawattamie,Council Bluff 10A,0.0,0.0,0.0,31.0,31.0,0.48,0.0,0.0,0.0,35.0,36.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.48,0.0,0.0,0.0,24.0,25.0,0.36,0.0,0.0,0.0,28.0,29.0,0.48,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
Pottawattamie,Total,0.0,0.0,0.0,443.0,352.0,5.88,25.0,0.0,0.0,563.0,690.0,10.56,0.0,0.0,0.0,4.0,0.0,0.0,381.0,350.0,4.92,1.0,0.0,0.0,676.0,729.0,11.88,45.0,16.0,0.24,467.0,471.0,8.04,172.0,114.0,1.92,3.0,1.0,0.0,10.0,30.0,0.0
Poweshiek,3RD WARD - 08.08GR,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,23.0,32.0,0.42,0.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,48.0,50.0,0.7,1.0,0.0,0.0,33.0,45.0,0.56,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Poweshiek,4TH WARD - 09.09GR,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,56.0,0.56,0.0,0.0,0.0,100.0,111.0,1.12,0.0,0.0,0.0,60.0,64.0,0.56,10.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
Poweshiek,2ND WARD - 07.07GR,1.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,49.0,55.0,0.42,0.0,0.0,0.0,2.0,0.0,0.0,54.0,70.0,0.56,0.0,0.0,0.0,66.0,78.0,0.56,2.0,0.0,0.0,115.0,124.0,0.84,7.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0
Poweshiek,1ST WARD - 06.06GR,0.0,0.0,0.0,25.0,0.0,0.0,1.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,366.0,387.0,1.54,6.0,0.0,0.0,257.0,311.0,1.26,55.0,0.0,0.0,0.0,3.0,0.0,7.0,129.0,0.56
Poweshiek,BMWJ,0.0,0.0,0.0,13.0,13.0,0.28,0.0,0.0,0.0,14.0,15.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,0.28,0.0,0.0,0.0,12.0,12.0,0.28,2.0,0.0,0.0,10.0,10.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Poweshiek,CGWS,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0,13.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,16.0,18.0,0.28,0.0,0.0,0.0,12.0,12.0,0.14,0.0,0.0,0.0,22.0,26.0,0.28,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
Poweshiek,DRL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.14,0.0,0.0,0.0,4.0,5.0,0.14,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Poweshiek,MS,0.0,0.0,0.0,8.0,8.0,0.14,0.0,0.0,0.0,6.0,10.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,0.14,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Poweshiek,JUPS,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,9.0,14.0,0.28,0.0,0.0,0.0,7.0,9.0,0.28,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
Poweshiek,MONTEZUMA - 11.11MO,0.0,0.0,0.0,5.0,6.0,0.14,0.0,0.0,0.0,7.0,9.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,12.0,0.14,1.0,0.0,0.0,9.0,10.0,0.14,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Poweshiek,Total,1.0,0.0,0.0,105.0,27.0,0.56,1.0,0.0,0.0,207.0,142.0,1.82,0.0,0.0,0.0,3.0,0.0,0.0,181.0,170.0,2.1,0.0,0.0,0.0,634.0,686.0,5.04,13.0,0.0,0.0,514.0,590.0,3.92,91.0,0.0,0.0,3.0,3.0,0.0,15.0,137.0,0.56
Ringgold,Tingley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0375,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Ringgold,Mount Ayr 1,0.0,0.0,0.0,11.0,11.0,0.3375,0.0,0.0,0.0,9.0,10.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,5.0,6.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
Ringgold,Union,0.0,0.0,0.0,6.0,6.0,0.1125,0.0,0.0,0.0,5.0,5.0,0.1125,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.1125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ringgold,Total,0.0,0.0,0.0,17.0,17.0,0.45,0.0,0.0,0.0,18.0,19.0,0.4875,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,0.1125,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,7.0,8.0,0.225,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0
Sac,Lake View,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,11.0,15.0,0.2667,0.0,0.0,0.0,9.0,10.0,0.1333,0.0,0.0,0.0,8.0,8.0,0.1333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Sac,Schaller,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,15.0,0.2667,0.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Sac,Odebolt,0.0,0.0,0.0,3.0,5.0,0.1333,0.0,0.0,0.0,3.0,3.0,0.0667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.2,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sac,Nemaha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sac,Lytton,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0667,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0667,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0667,0.0,0.0,0.0,0.0,0.0,0.0
Sac,Auburn,0.0,0.0,0.0,4.0,4.0,0.0667,0.0,0.0,0.0,4.0,5.0,0.0667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0667,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sac,Sac City,0.0,0.0,0.0,20.0,20.0,0.3333,0.0,0.0,0.0,13.0,13.0,0.2667,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.2,0.0,0.0,0.0,8.0,10.0,0.2,1.0,0.0,0.0,9.0,10.0,0.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sac,Total,0.0,0.0,0.0,37.0,29.0,0.5333,0.0,0.0,0.0,51.0,57.0,1.0002,0.0,0.0,0.0,1.0,0.0,0.0,35.0,37.0,0.6667,0.0,0.0,0.0,28.0,39.0,0.7334,4.0,0.0,0.0,23.0,18.0,0.3333,5.0,3.0,0.0667,0.0,0.0,0.0,1.0,1.0,0.0
Scott,(D51) City of Davenport,1.0,0.0,0.0,27.0,22.0,0.0,0.0,0.0,0.0,50.0,68.0,0.8267,0.0,0.0,0.0,0.0,0.0,0.0,35.0,2.0,0.0,0.0,0.0,0.0,80.0,93.0,1.24,3.0,0.0,0.0,65.0,88.0,0.8267,26.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scott,(D21) City of Davenport,0.0,0.0,0.0,22.0,24.0,0.4133,0.0,0.0,0.0,20.0,23.0,0.4133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,31.0,0.8267,1.0,0.0,0.0,22.0,25.0,0.8267,12.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0
Scott,(D53) City of Davenport,0.0,0.0,0.0,36.0,47.0,0.4133,0.0,0.0,0.0,41.0,47.0,0.4133,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,52.0,55.0,0.8267,2.0,0.0,0.0,44.0,50.0,0.8267,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scott,(D72) City of Davenport,0.0,0.0,0.0,22.0,26.0,0.4133,0.0,0.0,0.0,27.0,37.0,0.8267,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,41.0,51.0,0.8267,4.0,0.0,0.0,30.0,39.0,0.8267,18.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0
Scott,(D42) City of Davenport,0.0,0.0,0.0,18.0,22.0,0.4133,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,42.0,44.0,0.8267,1.0,0.0,0.0,37.0,39.0,0.8267,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
Scott,(LG) City of Long Grove,0.0,0.0,0.0,12.0,19.0,0.4133,0.0,0.0,0.0,9.0,19.0,0.4133,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,0.0,5.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Scott,(MC) McCausland,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,11.0,42.0,0.4133,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,2.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scott,(PR) Princeton Township,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,18.0,32.0,0.4133,0.0,0.0,0.0,0.0,0.0,0.0,18.0,37.0,0.4133,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Scott,(PV) Pleasant Valley,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,21.0,24.0,0.4133,0.0,0.0,0.0,0.0,0.0,0.0,12.0,23.0,0.4133,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scott,(LCT) LeClaire Township,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,25.0,36.0,0.4133,0.0,0.0,0.0,0.0,0.0,0.0,23.0,41.0,0.4133,0.0,0.0,0.0,9.0,0.0,0.0,3.0,0.0,0.0,11.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Scott,(LB) Liberty Township,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,0.4133,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scott,(AG) Allen's Grove Township,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,12.0,12.0,0.4133,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scott,(D12) City of Davenport,0.0,0.0,0.0,21.0,26.0,0.8267,0.0,0.0,0.0,33.0,44.0,0.8267,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,37.0,43.0,0.8267,2.0,0.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scott,(D32) City of Davenport,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,0.4133,0.0,0.0,0.0,0.0,0.0,0.0,10.0,13.0,0.4133,0.0,0.0,0.0,38.0,43.0,0.8267,0.0,0.0,0.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scott,(D83) City of Davenport,0.0,0.0,0.0,32.0,36.0,0.8267,0.0,0.0,0.0,32.0,34.0,0.4133,0.0,0.0,0.0,0.0,0.0,0.0,33.0,38.0,0.8267,0.0,0.0,0.0,32.0,37.0,0.8267,5.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
Scott,(WF) Winfield Township,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.4133,0.0,0.0,0.0,1.0,1.0,0.0,6.0,6.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scott,(BF) City of Buffalo,0.0,0.0,0.0,5.0,5.0,0.4133,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scott,(D84) City of Davenport,0.0,0.0,0.0,43.0,46.0,0.4133,0.0,0.0,0.0,42.0,51.0,0.8267,0.0,0.0,0.0,0.0,0.0,0.0,29.0,35.0,0.4133,0.0,0.0,0.0,33.0,41.0,0.4133,0.0,0.0,0.0,23.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
Scott,(B52) City of Bettendorf,0.0,0.0,0.0,72.0,79.0,0.8267,2.0,0.0,0.0,87.0,111.0,1.24,0.0,0.0,0.0,0.0,0.0,0.0,69.0,80.0,0.8267,0.0,0.0,0.0,65.0,81.0,1.24,5.0,0.0,0.0,36.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
Scott,(D74) City of Davenport,0.0,0.0,0.0,20.0,25.0,0.4133,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,26.0,0.4133,0.0,0.0,0.0,28.0,30.0,0.4133,6.0,0.0,0.0,16.0,21.0,0.4133,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scott,(D43) City of Davenport,0.0,0.0,0.0,29.0,34.0,0.4133,1.0,0.0,0.0,40.0,42.0,0.4133,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,53.0,58.0,0.8267,0.0,0.0,0.0,38.0,44.0,0.4133,10.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
Scott,(D44) City of Davenport,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,20.0,22.0,0.4133,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,49.0,49.0,0.8267,0.0,0.0,0.0,23.0,28.0,0.4133,17.0,21.0,0.4133,0.0,4.0,0.0,0.0,0.0,0.0
Scott,(D61) City of Davenport,0.0,0.0,0.0,31.0,33.0,0.4133,0.0,0.0,0.0,49.0,53.0,0.8267,0.0,0.0,0.0,0.0,0.0,0.0,35.0,45.0,0.8267,0.0,0.0,0.0,23.0,0.0,0.0,6.0,0.0,0.0,22.0,31.0,0.4133,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Scott,(B21) City of Bettendorf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,28.0,0.4133,0.0,0.0,0.0,0.0,0.0,0.0,18.0,21.0,0.4133,0.0,0.0,0.0,22.0,22.0,0.4133,12.0,0.0,0.0,14.0,21.0,0.4133,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scott,(B32) City of Bettendorf,0.0,0.0,0.0,39.0,44.0,0.8267,0.0,0.0,0.0,33.0,33.0,0.4133,0.0,0.0,0.0,0.0,0.0,0.0,37.0,37.0,0.4133,0.0,0.0,0.0,44.0,44.0,0.4133,0.0,0.0,0.0,44.0,44.0,0.4133,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scott,(D73) City of Davenport,0.0,0.0,0.0,34.0,40.0,0.8267,0.0,0.0,0.0,26.0,31.0,0.4133,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,39.0,42.0,0.8267,0.0,0.0,0.0,28.0,35.0,0.4133,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Scott,(D82) City of Davenport,0.0,0.0,0.0,24.0,29.0,0.8267,0.0,0.0,0.0,25.0,30.0,0.8267,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,27.0,30.0,0.8267,0.0,0.0,0.0,21.0,22.0,0.4133,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scott,(LC1) City of LeClaire,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,32.0,45.0,0.4133,0.0,0.0,0.0,0.0,0.0,0.0,20.0,22.0,0.4133,0.0,0.0,0.0,19.0,22.0,0.4133,10.0,0.0,0.0,30.0,31.0,0.4133,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Scott,(B22) City of Bettendorf,0.0,0.0,0.0,31.0,31.0,0.4133,1.0,0.0,0.0,39.0,42.0,0.8267,0.0,0.0,0.0,1.0,0.0,0.0,25.0,26.0,0.4133,0.0,0.0,0.0,38.0,40.0,0.4133,3.0,0.0,0.0,30.0,30.0,0.4133,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scott,(BU) Buffalo Township,0.0,0.0,0.0,21.0,23.0,0.4133,0.0,0.0,0.0,26.0,26.0,0.4133,0.0,0.0,0.0,0.0,0.0,0.0,19.0,21.0,0.4133,0.0,0.0,0.0,32.0,35.0,0.4133,5.0,0.0,0.0,24.0,25.0,0.4133,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scott,(B41) City of Bettendorf,2.0,0.0,0.0,57.0,58.0,0.8267,0.0,0.0,0.0,53.0,57.0,0.8267,0.0,0.0,0.0,0.0,0.0,0.0,41.0,44.0,0.4133,0.0,0.0,0.0,36.0,38.0,0.4133,4.0,0.0,0.0,35.0,38.0,0.4133,14.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Scott,(D13) City of Davenport,0.0,0.0,0.0,23.0,25.0,0.4133,0.0,0.0,0.0,21.0,35.0,0.8267,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,43.0,47.0,0.8267,12.0,0.0,0.0,16.0,22.0,0.4133,13.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scott,(D34) City of Davenport,0.0,0.0,0.0,26.0,25.0,0.4133,0.0,0.0,0.0,20.0,31.0,0.4133,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,56.0,65.0,0.8267,0.0,0.0,0.0,19.0,24.0,0.4133,14.0,0.0,0.0,1.0,0.0,0.4133,6.0,0.0,0.0
Scott,(EL1) City of Eldridge,0.0,0.0,0.0,30.0,33.0,0.4133,0.0,0.0,0.0,38.0,43.0,0.8267,0.0,0.0,0.0,0.0,0.0,0.0,19.0,23.0,0.4133,0.0,0.0,0.0,25.0,25.0,0.4133,4.0,0.0,0.0,25.0,25.0,0.4133,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Scott,(D54) City of Davenport,0.0,0.0,0.0,25.0,28.0,0.4133,0.0,0.0,0.0,16.0,24.0,0.4133,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,38.0,45.0,0.8267,1.0,0.0,0.0,22.0,23.0,0.4133,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Scott,(RV) City of Riverdale,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,8.0,8.0,0.4133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scott,(PKV) Park View,0.0,0.0,0.0,17.0,0.0,0.0,1.0,0.0,0.0,39.0,51.0,0.4133,0.0,0.0,0.0,0.0,0.0,0.0,17.0,23.0,0.4133,0.0,0.0,0.0,24.0,25.0,0.4133,4.0,0.0,0.0,20.0,23.0,0.4133,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scott,(D63) City of Davenport,0.0,0.0,0.0,42.0,48.0,0.8267,0.0,0.0,0.0,16.0,82.0,0.8267,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,69.0,75.0,0.8267,0.0,0.0,0.0,38.0,43.0,0.4133,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scott,(B11) City of Bettendorf,0.0,0.0,0.0,30.0,26.0,0.0,0.0,0.0,0.0,67.0,67.0,0.8267,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,0.8267,0.0,0.0,0.0,71.0,71.0,0.8267,0.0,0.0,0.0,40.0,47.0,0.4133,32.0,32.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
